,wasm,docker
251,0.008919954299926758,0.771174430847168
252,0.008090734481811523,0.6976661682128906
253,0.007919073104858398,0.7322852611541748
254,0.008832216262817383,0.7096729278564453
255,0.008255720138549805,0.7780032157897949
256,0.010591745376586914,0.7588694095611572
257,0.009305000305175781,0.7377045154571533
258,0.010130643844604492,0.7382926940917969
259,0.011434555053710938,0.7365717887878418
260,0.008358001708984375,0.7650146484375
261,0.009098291397094727,0.7325870990753174
262,0.00854802131652832,0.750690221786499
263,0.008391141891479492,0.7702381610870361
264,0.008476495742797852,0.7537803649902344
265,0.00835728645324707,0.7378621101379395
266,0.008767366409301758,0.7256231307983398
267,0.008424043655395508,0.710538387298584
268,0.008228540420532227,0.6332705020904541
269,0.008916854858398438,0.7198512554168701
270,0.008882284164428711,0.7470426559448242
271,0.008300065994262695,0.7219059467315674
272,0.008059024810791016,0.6633882522583008
273,0.008865833282470703,0.7477054595947266
274,0.008487462997436523,0.7545566558837891
275,0.008048057556152344,0.7331843376159668
276,0.008219480514526367,0.6999115943908691
277,0.0100555419921875,0.7028532028198242
278,0.008452415466308594,0.7357494831085205
279,0.008777618408203125,0.7386376857757568
280,0.008210182189941406,0.6639962196350098
281,0.008781909942626953,0.7406837940216064
282,0.009229898452758789,0.6308681964874268
283,0.007845640182495117,0.7738490104675293
284,0.008924007415771484,0.900705099105835
285,0.008662700653076172,0.73199462890625
286,0.008999824523925781,0.7466559410095215
287,0.009749174118041992,0.7530183792114258
288,0.009195327758789062,0.7522375583648682
289,0.008204936981201172,0.752880334854126
290,0.008067131042480469,0.7585010528564453
291,0.008835554122924805,0.7067735195159912
292,0.008216381072998047,0.7332096099853516
293,0.008058786392211914,0.7598035335540771
294,0.008497476577758789,0.7651939392089844
295,0.009279966354370117,0.7790083885192871
296,0.008237600326538086,0.8297700881958008
297,0.00835418701171875,0.7776484489440918
298,0.008423328399658203,0.8045246601104736
299,0.008079767227172852,0.8306856155395508
300,0.009998083114624023,0.7763457298278809
301,0.008210420608520508,0.7919845581054688
302,0.008256196975708008,0.8151345252990723
303,0.008010387420654297,0.9230270385742188
304,0.009515523910522461,0.7952995300292969
305,0.009094476699829102,0.7272124290466309
306,0.008312702178955078,0.7448112964630127
307,0.008306503295898438,0.6775848865509033
308,0.008224964141845703,0.7696347236633301
309,0.00856471061706543,0.7878572940826416
310,0.008333206176757812,0.7626602649688721
311,0.009899139404296875,0.7860574722290039
312,0.00858759880065918,0.7659876346588135
313,0.008066177368164062,0.7492597103118896
314,0.0083160400390625,0.7367897033691406
315,0.00829005241394043,0.7815883159637451
316,0.008539438247680664,0.7973589897155762
317,0.00888824462890625,0.7411987781524658
318,0.0081634521484375,0.7605481147766113
319,0.008237361907958984,0.7371792793273926
320,0.008104801177978516,0.7937288284301758
321,0.008298158645629883,0.8021254539489746
322,0.008057594299316406,0.7814285755157471
323,0.008298158645629883,0.7712371349334717
324,0.008355855941772461,0.7742249965667725
325,0.007774829864501953,0.7787015438079834
326,0.008112668991088867,0.8527443408966064
327,0.008194446563720703,0.818997859954834
328,0.009761333465576172,0.8092563152313232
329,0.008436918258666992,0.8361806869506836
330,0.008135557174682617,0.8548803329467773
331,0.008408308029174805,0.8798491954803467
332,0.009221553802490234,0.8312325477600098
333,0.00811314582824707,0.8944704532623291
334,0.008263826370239258,0.7797400951385498
335,0.011483907699584961,0.8083491325378418
336,0.012618541717529297,0.7836101055145264
337,0.010204315185546875,0.8358736038208008
338,0.009587526321411133,0.7275125980377197
339,0.008789300918579102,0.803764820098877
340,0.008395910263061523,0.8038232326507568
341,0.007812976837158203,0.7837481498718262
342,0.009336233139038086,0.801530122756958
343,0.008963584899902344,0.7508764266967773
344,0.009014129638671875,0.7882390022277832
345,0.007937192916870117,0.7792925834655762
346,0.008343219757080078,0.748732328414917
347,0.008217096328735352,0.797295331954956
348,0.008097171783447266,0.7473976612091064
349,0.008211612701416016,0.761345624923706
350,0.008243799209594727,0.7949678897857666
351,0.009088516235351562,0.7327456474304199
352,0.008781194686889648,0.7776360511779785
353,0.008669853210449219,0.7723379135131836
354,0.008505821228027344,0.7936429977416992
355,0.008352994918823242,0.7459182739257812
356,0.00825953483581543,0.692277193069458
357,0.008131980895996094,0.7700128555297852
358,0.00817251205444336,0.7117743492126465
359,0.008189916610717773,0.7582156658172607
360,0.008205652236938477,0.8103642463684082
361,0.008062601089477539,0.7977933883666992
362,0.008093595504760742,0.7269270420074463
363,0.00818014144897461,0.7525253295898438
364,0.008344888687133789,0.7549881935119629
365,0.008191108703613281,0.7438015937805176
366,0.008260250091552734,0.761324405670166
367,0.00843667984008789,0.7804200649261475
368,0.008424043655395508,0.7079057693481445
369,0.008283853530883789,0.7150535583496094
370,0.008536577224731445,0.7598671913146973
371,0.008476734161376953,0.796259880065918
372,0.008491039276123047,0.7869157791137695
373,0.008672475814819336,0.8037905693054199
374,0.0082855224609375,0.8113002777099609
375,0.008651971817016602,0.7755436897277832
376,0.008328914642333984,0.7930350303649902
377,0.007744550704956055,0.7873260974884033
378,0.00845193862915039,0.7395474910736084
379,0.008608579635620117,0.7581171989440918
380,0.008080244064331055,0.7973921298980713
381,0.008159160614013672,0.8035035133361816
382,0.010340213775634766,0.808159589767456
383,0.008517742156982422,0.7060086727142334
384,0.009289026260375977,0.7016091346740723
385,0.00818777084350586,0.7030880451202393
386,0.008479833602905273,0.7299089431762695
387,0.008138656616210938,0.7509949207305908
388,0.008459091186523438,0.7266130447387695
389,0.00873112678527832,0.7071764469146729
390,0.008565187454223633,0.7332549095153809
391,0.008230447769165039,0.7846648693084717
392,0.008335351943969727,0.7402446269989014
393,0.008342266082763672,0.7243661880493164
394,0.008409500122070312,0.7340118885040283
395,0.008263111114501953,0.7405517101287842
396,0.008022785186767578,0.7200067043304443
397,0.007990837097167969,0.6720926761627197
398,0.008458852767944336,0.7288093566894531
399,0.008296966552734375,0.7722301483154297
400,0.00958561897277832,0.7281832695007324
401,0.008448362350463867,0.6902458667755127
402,0.008385896682739258,0.7622478008270264
403,0.008983373641967773,0.680239200592041
404,0.008127927780151367,0.7305750846862793
405,0.009064674377441406,0.7600469589233398
406,0.008244037628173828,0.7341043949127197
407,0.00827336311340332,0.7248766422271729
408,0.009061574935913086,0.7570106983184814
409,0.008050203323364258,0.7343301773071289
410,0.008684873580932617,0.7523865699768066
411,0.010993242263793945,0.6658329963684082
412,0.008445024490356445,0.6595427989959717
413,0.008755922317504883,0.7354862689971924
414,0.008137941360473633,0.7486133575439453
415,0.008506059646606445,0.7218582630157471
416,0.008284330368041992,0.7390971183776855
417,0.008579015731811523,0.7360265254974365
418,0.008677244186401367,0.6889500617980957
419,0.009763002395629883,0.6967365741729736
420,0.010857105255126953,0.7521758079528809
421,0.01027226448059082,0.6575770378112793
422,0.008835554122924805,0.7283360958099365
423,0.008048295974731445,0.7324442863464355
424,0.008395671844482422,0.6841104030609131
425,0.009630918502807617,0.78733229637146
426,0.008318901062011719,0.8116133213043213
427,0.008498907089233398,0.7696516513824463
428,0.009006738662719727,0.8551390171051025
429,0.008220672607421875,0.7593631744384766
430,0.008208751678466797,0.889826774597168
431,0.008555412292480469,0.8733491897583008
432,0.008725643157958984,0.829479455947876
433,0.008159399032592773,0.7474715709686279
434,0.008198022842407227,0.8315174579620361
435,0.008371591567993164,0.8285956382751465
436,0.008966207504272461,0.8405148983001709
437,0.008076906204223633,0.7822160720825195
438,0.008536338806152344,0.7499957084655762
439,0.008081436157226562,0.7051167488098145
440,0.007999897003173828,0.8305585384368896
441,0.008825063705444336,0.7747182846069336
442,0.008280754089355469,0.9113273620605469
443,0.008111000061035156,0.9007863998413086
444,0.009028196334838867,0.8531901836395264
445,0.00838780403137207,0.8883049488067627
446,0.008109569549560547,0.7750661373138428
447,0.008411169052124023,0.8547623157501221
448,0.008023262023925781,0.7955608367919922
449,0.008428096771240234,0.8739132881164551
450,0.01092076301574707,0.8100526332855225
451,0.008136749267578125,0.8991570472717285
452,0.008826255798339844,0.8675649166107178
453,0.008404254913330078,0.87361741065979
454,0.008144855499267578,0.8313932418823242
455,0.008443355560302734,0.8350386619567871
456,0.008489847183227539,0.8349990844726562
457,0.008374452590942383,0.8754043579101562
458,0.008190393447875977,0.8856494426727295
459,0.00818490982055664,0.9003536701202393
460,0.008189678192138672,0.8533229827880859
461,0.008173942565917969,0.818791389465332
462,0.008266210556030273,0.8507816791534424
463,0.008285999298095703,0.8915445804595947
464,0.008190155029296875,0.8983731269836426
465,0.008008003234863281,0.8836455345153809
466,0.008000850677490234,0.8611528873443604
467,0.008643388748168945,0.8559110164642334
468,0.008410930633544922,0.7906875610351562
469,0.008294343948364258,0.8747866153717041
470,0.008363723754882812,0.9632363319396973
471,0.008080005645751953,0.9689879417419434
472,0.008514642715454102,0.8415341377258301
473,0.008216381072998047,0.9208786487579346
474,0.008166790008544922,0.8246667385101318
475,0.008194684982299805,0.8095812797546387
476,0.008295059204101562,0.8290293216705322
477,0.007996320724487305,0.7909872531890869
478,0.010987997055053711,0.8699789047241211
479,0.008315801620483398,0.9499528408050537
480,0.009512662887573242,0.8610653877258301
481,0.008334636688232422,0.8922626972198486
482,0.00815725326538086,0.9374527931213379
483,0.009001970291137695,0.931631326675415
484,0.008455514907836914,0.8682658672332764
485,0.008517265319824219,0.9718098640441895
486,0.008558273315429688,0.9065144062042236
487,0.00833439826965332,0.8837411403656006
488,0.008749008178710938,0.894078254699707
489,0.008472681045532227,0.7379348278045654
490,0.009098052978515625,0.9617040157318115
491,0.008562088012695312,0.9066429138183594
492,0.008814573287963867,0.8886690139770508
493,0.008713483810424805,0.8893020153045654
494,0.008276939392089844,0.8608360290527344
495,0.009018421173095703,0.950772762298584
496,0.008555412292480469,0.840665340423584
497,0.008237123489379883,0.8595938682556152
498,0.009151220321655273,0.8055310249328613
499,0.008738517761230469,0.8087239265441895
500,0.01115274429321289,0.8669190406799316
501,0.010082721710205078,0.8684766292572021
502,0.011301517486572266,0.8580136299133301
503,0.01582193374633789,0.790935754776001
504,0.011293411254882812,0.800285816192627
505,0.00838470458984375,0.7888615131378174
506,0.008223772048950195,0.7673087120056152
507,0.008739233016967773,0.7763419151306152
508,0.008567571640014648,0.7623550891876221
509,0.008406639099121094,0.7934112548828125
510,0.008800268173217773,0.7322449684143066
511,0.012610673904418945,0.7741267681121826
512,0.008881330490112305,0.7178051471710205
513,0.008578300476074219,0.8093180656433105
514,0.008722305297851562,0.7733070850372314
515,0.008391141891479492,0.7753703594207764
516,0.00814366340637207,0.7540149688720703
517,0.009456157684326172,0.7476847171783447
518,0.008411645889282227,0.784214973449707
519,0.008032560348510742,0.7845048904418945
520,0.008785009384155273,0.7369885444641113
521,0.008265256881713867,0.7943036556243896
522,0.00883030891418457,0.7793292999267578
523,0.008495569229125977,0.8071753978729248
524,0.008351325988769531,0.795968770980835
525,0.009600639343261719,0.7914321422576904
526,0.008043289184570312,0.7668097019195557
527,0.009144783020019531,0.7493126392364502
528,0.008802175521850586,0.7936389446258545
529,0.008462190628051758,0.744370698928833
530,0.008701086044311523,0.765345573425293
531,0.00815892219543457,0.7478470802307129
532,0.008186578750610352,0.7178754806518555
533,0.008393049240112305,0.8151664733886719
534,0.008034467697143555,0.776416540145874
535,0.008942604064941406,0.7583334445953369
536,0.008618354797363281,0.737149715423584
537,0.008296728134155273,0.7548298835754395
538,0.008750438690185547,0.7472023963928223
539,0.008026599884033203,0.7974536418914795
540,0.008478403091430664,0.7761290073394775
541,0.008493900299072266,0.7615416049957275
542,0.008346796035766602,0.74503493309021
543,0.00818490982055664,0.7590856552124023
544,0.008925437927246094,0.7629802227020264
545,0.008129358291625977,0.7496092319488525
546,0.008090972900390625,0.7166526317596436
547,0.00801992416381836,0.7133402824401855
548,0.0082550048828125,0.7616300582885742
549,0.008575201034545898,0.7998297214508057
550,0.008087873458862305,0.7443304061889648
551,0.008255958557128906,0.7522273063659668
552,0.008380889892578125,0.7461948394775391
553,0.008244991302490234,0.7824752330780029
554,0.008156061172485352,0.7807672023773193
555,0.00848245620727539,0.7641303539276123
556,0.008194684982299805,0.7589271068572998
557,0.008038759231567383,0.779879093170166
558,0.008249759674072266,0.6639652252197266
559,0.008102178573608398,0.7881228923797607
560,0.008721351623535156,0.7603707313537598
561,0.008187055587768555,0.7457709312438965
562,0.008491992950439453,0.7464854717254639
563,0.008602619171142578,0.7743721008300781
564,0.008606195449829102,0.7653520107269287
565,0.008214473724365234,0.7291445732116699
566,0.008041143417358398,0.750338077545166
567,0.010041236877441406,0.7965092658996582
568,0.008198738098144531,0.7400665283203125
569,0.008161783218383789,0.7466723918914795
570,0.00842428207397461,0.7945125102996826
571,0.008903980255126953,0.7496612071990967
572,0.0083465576171875,0.7639303207397461
573,0.009137153625488281,0.8149089813232422
574,0.008361339569091797,0.7535872459411621
575,0.008409738540649414,0.7310836315155029
576,0.008313179016113281,0.7599694728851318
577,0.010086774826049805,0.7868781089782715
578,0.011457204818725586,0.7633705139160156
579,0.010558605194091797,0.7872250080108643
580,0.008599042892456055,0.6790187358856201
581,0.00929117202758789,0.7686405181884766
582,0.008617162704467773,0.7632021903991699
583,0.007987499237060547,0.6586828231811523
584,0.008640050888061523,0.7751827239990234
585,0.008248329162597656,0.7718539237976074
586,0.008185386657714844,0.742685079574585
587,0.008524417877197266,0.7473750114440918
588,0.00856471061706543,0.7791674137115479
589,0.008281707763671875,0.7656021118164062
590,0.008387327194213867,0.7600243091583252
591,0.008082151412963867,0.7789170742034912
592,0.009212255477905273,0.7576994895935059
593,0.008188486099243164,0.7659106254577637
594,0.008463144302368164,0.7969348430633545
595,0.008192062377929688,0.7880468368530273
596,0.008452892303466797,0.7782690525054932
597,0.008275747299194336,0.7741148471832275
598,0.008208036422729492,0.738584041595459
599,0.008275985717773438,0.7798748016357422
600,0.009278297424316406,0.7484169006347656
601,0.010628700256347656,0.7682409286499023
602,0.008170366287231445,0.719057559967041
603,0.008368730545043945,0.6914005279541016
604,0.011608600616455078,0.7573134899139404
605,0.008445501327514648,0.6828246116638184
606,0.00800943374633789,0.7328677177429199
607,0.008323192596435547,0.7323200702667236
608,0.00808095932006836,0.7535357475280762
609,0.00858616828918457,0.7104239463806152
610,0.009658336639404297,0.7534046173095703
611,0.010894060134887695,0.7374732494354248
612,0.00839853286743164,0.6981258392333984
613,0.00816035270690918,0.7236213684082031
614,0.00803375244140625,0.7550094127655029
615,0.008449077606201172,0.7074449062347412
616,0.00866556167602539,0.7257504463195801
617,0.009937286376953125,0.6661989688873291
618,0.008431196212768555,0.7494440078735352
619,0.008542776107788086,0.7435338497161865
620,0.00797724723815918,0.7383155822753906
621,0.007965564727783203,0.756356954574585
622,0.008257865905761719,0.73856520652771
623,0.009328842163085938,0.775658130645752
624,0.008019685745239258,0.8010492324829102
625,0.008483409881591797,0.7160446643829346
626,0.008947610855102539,0.7853560447692871
627,0.008071422576904297,0.8111579418182373
628,0.008167266845703125,0.7593438625335693
629,0.008485555648803711,0.8319108486175537
630,0.008627891540527344,0.766045093536377
631,0.008345842361450195,0.782970666885376
632,0.008763551712036133,0.7879517078399658
633,0.008069038391113281,0.7673094272613525
634,0.008399486541748047,0.7951762676239014
635,0.008014917373657227,0.7769832611083984
636,0.008944272994995117,0.7696223258972168
637,0.008635759353637695,0.7241442203521729
638,0.008918285369873047,0.7308130264282227
639,0.008637666702270508,0.7032356262207031
640,0.008761882781982422,0.6629364490509033
641,0.008507490158081055,0.7301251888275146
642,0.008259057998657227,0.7233293056488037
643,0.008748531341552734,0.7406435012817383
644,0.008219718933105469,0.7203633785247803
645,0.010629892349243164,0.7036335468292236
646,0.008200645446777344,0.7193038463592529
647,0.008095979690551758,0.7050848007202148
648,0.009099960327148438,0.7031207084655762
649,0.008218526840209961,0.6316928863525391
650,0.007944822311401367,0.6982958316802979
651,0.008227825164794922,0.750452995300293
652,0.008244991302490234,0.7488498687744141
653,0.008136749267578125,0.7320966720581055
654,0.008354663848876953,0.6630027294158936
655,0.00810384750366211,0.7466714382171631
656,0.007945775985717773,0.7752127647399902
657,0.008968830108642578,0.7568864822387695
658,0.012528181076049805,0.7551743984222412
659,0.013951539993286133,0.7472145557403564
660,0.010196924209594727,0.7295215129852295
661,0.008495569229125977,0.7134053707122803
662,0.008162736892700195,0.7378344535827637
663,0.008575201034545898,0.7529685497283936
664,0.008360624313354492,0.7302124500274658
665,0.008641958236694336,0.7251091003417969
666,0.008817672729492188,0.7462241649627686
667,0.008519411087036133,0.6943681240081787
668,0.00842595100402832,0.6919841766357422
669,0.008455038070678711,0.6913309097290039
670,0.009110212326049805,0.7043101787567139
671,0.007944822311401367,0.783440351486206
672,0.008267402648925781,0.7340292930603027
673,0.008329153060913086,0.7201700210571289
674,0.008212089538574219,0.7327191829681396
675,0.008217573165893555,0.7517364025115967
676,0.008404016494750977,0.739269495010376
677,0.007955074310302734,0.740027666091919
678,0.008419275283813477,0.752915620803833
679,0.008560657501220703,0.732039213180542
680,0.008230924606323242,0.7332708835601807
681,0.008530139923095703,0.7327487468719482
682,0.008548736572265625,0.673846960067749
683,0.00846409797668457,0.7396395206451416
684,0.008455514907836914,0.7206358909606934
685,0.008019685745239258,0.7318923473358154
686,0.008131980895996094,0.7513618469238281
687,0.008283376693725586,0.7433404922485352
688,0.008514642715454102,0.7410650253295898
689,0.008142948150634766,0.7302608489990234
690,0.008266210556030273,0.7152092456817627
691,0.008122444152832031,0.7204549312591553
692,0.008879423141479492,0.7328250408172607
693,0.008686304092407227,0.7279880046844482
694,0.00880122184753418,0.7294840812683105
695,0.009072065353393555,0.6924960613250732
696,0.008384466171264648,0.7523496150970459
697,0.008212566375732422,0.7370657920837402
698,0.008809804916381836,0.7309730052947998
699,0.008881330490112305,0.7829899787902832
700,0.008370399475097656,0.7592630386352539
701,0.00891733169555664,0.7648539543151855
702,0.00837397575378418,0.7306578159332275
