Time,Containers,Platform
6.043893098831177,50,WASM
6.050446033477783,50,WASM
6.055068254470825,50,WASM
6.060261487960815,50,WASM
6.065788984298706,50,WASM
6.07109260559082,50,WASM
6.075587511062622,50,WASM
6.080646991729736,48,WASM
6.085669279098511,47,WASM
6.0907111167907715,47,WASM
6.094803810119629,47,WASM
6.099708557128906,47,WASM
6.104571104049683,47,WASM
6.1089537143707275,47,WASM
6.113986253738403,47,WASM
6.1185829639434814,47,WASM
6.123075723648071,47,WASM
6.127583026885986,47,WASM
6.132548093795776,47,WASM
6.137497186660767,47,WASM
6.142200231552124,47,WASM
6.147247314453125,47,WASM
6.1513612270355225,47,WASM
6.1557018756866455,47,WASM
6.160829067230225,47,WASM
6.165931463241577,47,WASM
6.171246767044067,47,WASM
6.176003694534302,47,WASM
6.181082248687744,47,WASM
6.185911178588867,47,WASM
6.1903698444366455,45,WASM
6.194604396820068,45,WASM
6.199699878692627,45,WASM
6.204748153686523,44,WASM
6.20966649055481,44,WASM
6.214795112609863,44,WASM
6.219741582870483,44,WASM
6.22559666633606,44,WASM
6.230615854263306,41,WASM
6.235857248306274,41,WASM
6.240656852722168,41,WASM
6.246896982192993,41,WASM
6.252637624740601,41,WASM
6.257560729980469,41,WASM
6.261576414108276,41,WASM
6.266892194747925,41,WASM
6.271302938461304,41,WASM
6.276109457015991,41,WASM
6.281245946884155,41,WASM
6.285614967346191,41,WASM
6.289784669876099,41,WASM
6.2953808307647705,41,WASM
6.299957752227783,41,WASM
6.305845022201538,41,WASM
6.309891700744629,41,WASM
6.314930200576782,41,WASM
6.319808006286621,41,WASM
6.324814081192017,41,WASM
6.3300111293792725,41,WASM
6.334994792938232,40,WASM
6.341076135635376,39,WASM
6.343935012817383,36,WASM
6.348856687545776,35,WASM
6.353890419006348,35,WASM
6.358396530151367,35,WASM
6.363470077514648,35,WASM
6.368397951126099,35,WASM
6.3725926876068115,32,WASM
6.3776185512542725,32,WASM
6.381812572479248,29,WASM
6.386892557144165,29,WASM
6.391831636428833,29,WASM
6.396882057189941,29,WASM
6.401765823364258,29,WASM
6.406751871109009,29,WASM
6.411743640899658,29,WASM
6.4167211055755615,29,WASM
6.421329975128174,29,WASM
6.426283121109009,29,WASM
6.431315660476685,29,WASM
6.4356749057769775,29,WASM
6.440545082092285,29,WASM
6.446172475814819,29,WASM
6.452150106430054,29,WASM
6.456156492233276,29,WASM
6.461075067520142,29,WASM
6.466562986373901,26,WASM
6.472083330154419,26,WASM
6.477168560028076,26,WASM
6.481047868728638,25,WASM
6.485642910003662,25,WASM
6.4906861782073975,23,WASM
6.49537467956543,22,WASM
6.500731945037842,22,WASM
6.504662990570068,17,WASM
6.50930118560791,17,WASM
6.51408839225769,17,WASM
6.521883726119995,9,WASM
6.527536153793335,9,WASM
6.532342433929443,9,WASM
6.537320375442505,8,WASM
6.541897296905518,8,WASM
6.546958684921265,8,WASM
6.5517706871032715,8,WASM
6.556666374206543,8,WASM
6.564123868942261,5,WASM
6.56775689125061,4,WASM
6.57266640663147,4,WASM
6.576818466186523,3,WASM
6.58169412612915,3,WASM
6.586752414703369,3,WASM
6.591626882553101,1,WASM
6.597123146057129,1,WASM
6.601097822189331,1,WASM
6.606295347213745,1,WASM
6.611213684082031,1,WASM
6.616163015365601,1,WASM
6.621108770370483,1,WASM
6.626132965087891,1,WASM
6.631194591522217,1,WASM
6.635480642318726,1,WASM
6.640382528305054,1,WASM
6.644418954849243,1,WASM
6.649328231811523,1,WASM
6.65432071685791,1,WASM
6.659505367279053,1,WASM
6.66350531578064,1,WASM
6.6677634716033936,1,WASM
6.672650098800659,1,WASM
6.677733898162842,1,WASM
6.681734323501587,1,WASM
6.686619520187378,1,WASM
6.69188666343689,1,WASM
6.696627855300903,1,WASM
6.701776504516602,1,WASM
6.707763671875,1,WASM
6.712526798248291,1,WASM
2.1381759643554688,1,Docker
2.142995595932007,1,Docker
2.1481924057006836,1,Docker
2.1529767513275146,1,Docker
2.15828275680542,1,Docker
2.1627259254455566,1,Docker
2.167748212814331,1,Docker
2.1721811294555664,1,Docker
2.1767892837524414,1,Docker
2.1826653480529785,1,Docker
2.1870486736297607,1,Docker
2.192192554473877,1,Docker
2.1967227458953857,1,Docker
2.2012133598327637,1,Docker
2.2062957286834717,1,Docker
2.2111926078796387,1,Docker
2.216560125350952,1,Docker
2.2209362983703613,1,Docker
2.2265408039093018,1,Docker
2.231461763381958,1,Docker
2.2382867336273193,1,Docker
2.2422797679901123,1,Docker
2.2471492290496826,2,Docker
2.2513926029205322,2,Docker
2.255842685699463,2,Docker
2.2599079608917236,2,Docker
2.2650535106658936,2,Docker
2.2706055641174316,2,Docker
2.2737905979156494,2,Docker
2.2786355018615723,2,Docker
2.283203125,2,Docker
2.2876086235046387,2,Docker
2.2931535243988037,2,Docker
2.2972843647003174,3,Docker
2.3024933338165283,3,Docker
2.307326078414917,3,Docker
2.3115241527557373,3,Docker
2.3158116340637207,3,Docker
2.320486307144165,3,Docker
2.3247568607330322,3,Docker
2.329085350036621,3,Docker
2.333568572998047,3,Docker
2.3377625942230225,3,Docker
2.342345714569092,3,Docker
2.3471133708953857,3,Docker
2.3524303436279297,3,Docker
2.3572144508361816,3,Docker
2.361483097076416,3,Docker
2.365999221801758,3,Docker
2.3710994720458984,3,Docker
2.375908374786377,3,Docker
2.380185127258301,3,Docker
2.384441375732422,3,Docker
2.389472246170044,3,Docker
2.39544939994812,3,Docker
2.398637294769287,3,Docker
2.4051101207733154,3,Docker
2.4100372791290283,3,Docker
2.414067029953003,3,Docker
2.419102907180786,3,Docker
2.4233791828155518,3,Docker
2.427961587905884,3,Docker
2.4322128295898438,3,Docker
2.4369208812713623,3,Docker
2.441582202911377,3,Docker
2.446887254714966,3,Docker
2.452713966369629,3,Docker
2.457575798034668,3,Docker
2.462956428527832,3,Docker
2.4682719707489014,3,Docker
2.4728593826293945,3,Docker
2.4779322147369385,3,Docker
2.4846959114074707,3,Docker
2.4888157844543457,3,Docker
2.494659423828125,3,Docker
2.4973459243774414,3,Docker
2.502617120742798,3,Docker
2.506237745285034,3,Docker
2.5121922492980957,3,Docker
2.515292167663574,3,Docker
2.521254777908325,3,Docker
2.5242018699645996,3,Docker
2.529594898223877,3,Docker
2.5332412719726562,3,Docker
2.539760112762451,3,Docker
2.5429654121398926,3,Docker
2.5488085746765137,3,Docker
2.5520081520080566,3,Docker
2.557518482208252,3,Docker
2.5606889724731445,3,Docker
2.5663444995880127,3,Docker
2.569509506225586,3,Docker
2.5737719535827637,3,Docker
2.578179359436035,3,Docker
2.5835697650909424,3,Docker
2.5899877548217773,3,Docker
2.5945918560028076,3,Docker
2.601536273956299,3,Docker
2.6066582202911377,3,Docker
2.6119744777679443,3,Docker
2.616119384765625,4,Docker
2.6218044757843018,4,Docker
2.626849412918091,4,Docker
2.630901575088501,4,Docker
2.6363184452056885,4,Docker
2.641038417816162,4,Docker
2.647223472595215,4,Docker
2.6511828899383545,4,Docker
2.6561827659606934,4,Docker
2.660996675491333,4,Docker
2.6650941371917725,4,Docker
2.669726610183716,4,Docker
2.6748318672180176,4,Docker
2.680785655975342,4,Docker
2.684730291366577,5,Docker
2.689459800720215,5,Docker
2.694476366043091,5,Docker
2.6999247074127197,5,Docker
2.704420566558838,6,Docker
2.709012985229492,6,Docker
2.7134172916412354,6,Docker
2.7177021503448486,6,Docker
2.72217059135437,6,Docker
2.7268171310424805,6,Docker
2.7310118675231934,6,Docker
2.7358784675598145,6,Docker
2.740269184112549,6,Docker
2.7445497512817383,6,Docker
2.7488837242126465,6,Docker
2.7538747787475586,6,Docker
2.758335828781128,6,Docker
2.7633302211761475,6,Docker
2.7678258419036865,6,Docker
2.772972822189331,6,Docker
2.777165651321411,6,Docker
2.782846450805664,6,Docker
2.7877047061920166,6,Docker
2.7925052642822266,6,Docker
2.7967872619628906,6,Docker
2.801295042037964,6,Docker
2.805576801300049,6,Docker
2.8101963996887207,6,Docker
2.8145430088043213,6,Docker
2.8190269470214844,6,Docker
2.8238232135772705,6,Docker
2.828028917312622,6,Docker
2.83248233795166,6,Docker
2.836865186691284,6,Docker
2.841200113296509,6,Docker
2.845475435256958,6,Docker
2.8497138023376465,6,Docker
2.854177713394165,6,Docker
2.859057664871216,6,Docker
2.8635966777801514,6,Docker
2.8680224418640137,6,Docker
2.87219500541687,6,Docker
2.8770437240600586,6,Docker
2.8811557292938232,6,Docker
2.88594651222229,6,Docker
2.8901193141937256,6,Docker
2.894434928894043,6,Docker
2.8989078998565674,6,Docker
2.9032769203186035,6,Docker
2.9074547290802,6,Docker
2.911626100540161,6,Docker
2.915961742401123,6,Docker
2.9203238487243652,6,Docker
2.9246838092803955,6,Docker
2.928910732269287,6,Docker
2.9330809116363525,6,Docker
2.9374680519104004,6,Docker
2.941847801208496,6,Docker
2.946152925491333,6,Docker
2.9503917694091797,6,Docker
2.954545259475708,6,Docker
2.9589595794677734,6,Docker
2.963432788848877,6,Docker
2.9677062034606934,6,Docker
2.9719440937042236,6,Docker
2.9760947227478027,6,Docker
2.980682373046875,6,Docker
2.9850211143493652,6,Docker
2.989466428756714,6,Docker
2.993757724761963,6,Docker
2.9978976249694824,7,Docker
3.0022528171539307,7,Docker
3.0066518783569336,7,Docker
3.011326551437378,7,Docker
3.015758991241455,7,Docker
3.0200095176696777,7,Docker
3.024367094039917,7,Docker
3.0286970138549805,7,Docker
3.033095598220825,7,Docker
3.0374817848205566,7,Docker
3.0417258739471436,7,Docker
3.046116352081299,7,Docker
3.05043625831604,7,Docker
3.054687976837158,7,Docker
3.058884382247925,7,Docker
3.063048839569092,7,Docker
3.0674045085906982,7,Docker
3.0716934204101562,7,Docker
3.0759966373443604,7,Docker
3.0802156925201416,7,Docker
3.0843987464904785,7,Docker
3.0887327194213867,7,Docker
3.0931107997894287,7,Docker
3.0973703861236572,7,Docker
3.1015610694885254,7,Docker
3.1064934730529785,7,Docker
3.1117968559265137,7,Docker
3.1159722805023193,7,Docker
3.1203110218048096,7,Docker
3.1255714893341064,7,Docker
3.1298928260803223,7,Docker
3.1340959072113037,7,Docker
3.138258695602417,7,Docker
3.1427230834960938,7,Docker
3.14719820022583,7,Docker
3.1516361236572266,7,Docker
3.155841588973999,7,Docker
3.1602141857147217,7,Docker
3.1653218269348145,7,Docker
3.1735823154449463,7,Docker
3.177912712097168,7,Docker
3.1829044818878174,7,Docker
3.1873176097869873,7,Docker
3.1916632652282715,7,Docker
3.1967194080352783,7,Docker
3.2026596069335938,7,Docker
3.207000494003296,7,Docker
3.211533546447754,7,Docker
3.2165868282318115,7,Docker
3.2209603786468506,7,Docker
3.225491762161255,7,Docker
3.229740858078003,7,Docker
3.2350800037384033,7,Docker
3.239412546157837,7,Docker
3.2440459728240967,7,Docker
3.248598337173462,7,Docker
3.252762794494629,7,Docker
3.2569544315338135,7,Docker
3.2615301609039307,7,Docker
3.2659313678741455,7,Docker
3.2706706523895264,7,Docker
3.2749202251434326,7,Docker
3.2791106700897217,7,Docker
3.2835910320281982,7,Docker
3.287926197052002,7,Docker
3.2923240661621094,7,Docker
3.296551465988159,7,Docker
3.3007233142852783,7,Docker
3.3051042556762695,7,Docker
3.3093907833099365,7,Docker
3.3136441707611084,7,Docker
3.3178040981292725,7,Docker
3.3219432830810547,7,Docker
3.3262524604797363,7,Docker
3.330543279647827,7,Docker
3.3349497318267822,7,Docker
3.339123010635376,7,Docker
3.343343734741211,7,Docker
3.3477847576141357,7,Docker
3.3521780967712402,7,Docker
3.3569934368133545,7,Docker
3.3611459732055664,7,Docker
3.3653640747070312,7,Docker
3.369835376739502,7,Docker
3.3742589950561523,7,Docker
3.378593683242798,7,Docker
3.382828950881958,7,Docker
3.3874118328094482,7,Docker
3.391916036605835,7,Docker
3.3964080810546875,7,Docker
3.4008102416992188,7,Docker
3.405005693435669,7,Docker
3.4093587398529053,7,Docker
3.413689136505127,7,Docker
3.418132781982422,7,Docker
3.422532081604004,7,Docker
3.4267306327819824,7,Docker
3.4309489727020264,7,Docker
3.435513973236084,7,Docker
3.4398748874664307,7,Docker
3.444126844406128,7,Docker
3.4482805728912354,7,Docker
3.452465772628784,7,Docker
3.456705331802368,7,Docker
3.4611098766326904,7,Docker
3.4656176567077637,7,Docker
3.469784736633301,7,Docker
3.47395396232605,7,Docker
3.478210687637329,7,Docker
3.482447862625122,7,Docker
3.486713171005249,7,Docker
3.4909331798553467,7,Docker
3.495102882385254,7,Docker
3.4994497299194336,7,Docker
3.5037856101989746,7,Docker
3.5080759525299072,7,Docker
3.512270450592041,7,Docker
3.516369581222534,7,Docker
3.520984411239624,7,Docker
3.525364875793457,7,Docker
3.5301809310913086,7,Docker
3.534564971923828,7,Docker
3.539339065551758,7,Docker
3.5439417362213135,7,Docker
3.5489423274993896,7,Docker
3.5532217025756836,7,Docker
3.558013916015625,7,Docker
3.562316417694092,7,Docker
3.5670864582061768,7,Docker
3.5712666511535645,7,Docker
3.5755093097686768,7,Docker
3.580225944519043,7,Docker
3.585083484649658,7,Docker
3.589454412460327,7,Docker
3.5937952995300293,7,Docker
3.5990145206451416,7,Docker
3.6032204627990723,7,Docker
3.607576370239258,7,Docker
3.6120071411132812,7,Docker
3.616459846496582,7,Docker
3.6208691596984863,7,Docker
3.6250815391540527,7,Docker
3.629506826400757,7,Docker
3.6342647075653076,7,Docker
3.639944553375244,7,Docker
3.645236015319824,7,Docker
3.649651527404785,7,Docker
3.6538822650909424,7,Docker
3.6580686569213867,7,Docker
3.6626555919647217,7,Docker
3.667933702468872,7,Docker
3.672312021255493,7,Docker
3.676961898803711,7,Docker
3.6811740398406982,7,Docker
3.685781717300415,7,Docker
3.690096616744995,7,Docker
3.69473934173584,7,Docker
3.698972463607788,7,Docker
3.703225612640381,7,Docker
3.708371639251709,7,Docker
3.713203191757202,7,Docker
3.7174744606018066,7,Docker
3.721651792526245,7,Docker
3.7258048057556152,7,Docker
3.730269432067871,7,Docker
3.734591007232666,7,Docker
3.739224433898926,7,Docker
3.743401050567627,7,Docker
3.7475364208221436,7,Docker
3.751896381378174,7,Docker
3.7561659812927246,7,Docker
3.7604994773864746,7,Docker
3.764716386795044,7,Docker
3.768963575363159,7,Docker
3.7732443809509277,7,Docker
3.7776427268981934,7,Docker
3.781949758529663,7,Docker
3.7863872051239014,7,Docker
3.791234016418457,7,Docker
3.795973539352417,7,Docker
3.800553321838379,7,Docker
3.805013418197632,7,Docker
3.809246063232422,7,Docker
3.813983201980591,7,Docker
3.819157123565674,7,Docker
3.823686122894287,7,Docker
3.829022169113159,7,Docker
3.832329511642456,7,Docker
3.8372960090637207,7,Docker
3.84167742729187,7,Docker
3.84584379196167,7,Docker
3.852964401245117,7,Docker
3.8601348400115967,7,Docker
3.864097833633423,7,Docker
3.8697197437286377,8,Docker
3.874208927154541,8,Docker
3.87892746925354,8,Docker
3.8832297325134277,8,Docker
3.8894848823547363,8,Docker
3.892662286758423,8,Docker
3.8974294662475586,8,Docker
3.9034268856048584,8,Docker
3.907665252685547,8,Docker
3.9117190837860107,8,Docker
3.9161629676818848,8,Docker
3.9202237129211426,8,Docker
3.9247419834136963,8,Docker
3.9289612770080566,8,Docker
3.9333655834198,8,Docker
3.937732696533203,8,Docker
3.9424214363098145,8,Docker
3.946737289428711,8,Docker
3.951046943664551,8,Docker
3.957777500152588,8,Docker
3.9610025882720947,8,Docker
3.966278553009033,8,Docker
3.97065806388855,8,Docker
3.975278377532959,8,Docker
3.981888771057129,8,Docker
3.986052989959717,8,Docker
3.9901821613311768,8,Docker
3.9957706928253174,8,Docker
3.998994827270508,8,Docker
4.003770351409912,8,Docker
4.00818133354187,8,Docker
4.012630939483643,8,Docker
4.017390727996826,8,Docker
4.022179841995239,8,Docker
4.027318239212036,8,Docker
4.034119606018066,8,Docker
4.038341522216797,8,Docker
4.0462682247161865,8,Docker
4.050639629364014,8,Docker
4.061219692230225,8,Docker
4.06458854675293,8,Docker
4.0712103843688965,8,Docker
4.075660467147827,8,Docker
4.08353590965271,8,Docker
4.086522102355957,8,Docker
4.091553211212158,8,Docker
4.0967700481414795,8,Docker
4.101277589797974,8,Docker
4.106208086013794,8,Docker
4.111254930496216,8,Docker
4.115793466567993,8,Docker
4.1205878257751465,8,Docker
4.1247642040252686,8,Docker
4.129825115203857,8,Docker
4.134333372116089,8,Docker
4.138505697250366,8,Docker
4.144037246704102,8,Docker
4.1489057540893555,9,Docker
4.153583526611328,9,Docker
4.15834903717041,9,Docker
4.162536859512329,9,Docker
4.168342113494873,9,Docker
4.1728925704956055,9,Docker
4.1779961585998535,9,Docker
4.181667327880859,9,Docker
4.185907602310181,9,Docker
4.190224647521973,10,Docker
4.194619178771973,10,Docker
4.199010372161865,10,Docker
4.203808069229126,10,Docker
4.2080769538879395,10,Docker
4.212252855300903,10,Docker
4.216658353805542,10,Docker
4.2209484577178955,10,Docker
4.225281238555908,10,Docker
4.229571342468262,10,Docker
4.233810663223267,10,Docker
4.23821234703064,10,Docker
4.242532014846802,10,Docker
4.246877193450928,10,Docker
4.251088857650757,10,Docker
4.255221366882324,10,Docker
4.259632110595703,10,Docker
4.263928651809692,10,Docker
4.268468618392944,10,Docker
4.273142337799072,10,Docker
4.277616262435913,10,Docker
4.282249212265015,10,Docker
4.287315130233765,10,Docker
4.292544841766357,10,Docker
4.296551704406738,10,Docker
4.30082893371582,10,Docker
4.307370901107788,10,Docker
4.311678171157837,10,Docker
4.315985679626465,10,Docker
4.320991277694702,10,Docker
4.325735569000244,10,Docker
4.329988956451416,10,Docker
4.334949254989624,10,Docker
4.340290546417236,10,Docker
4.344489336013794,10,Docker
4.348848819732666,10,Docker
4.353320121765137,10,Docker
4.3580639362335205,10,Docker
4.363135814666748,10,Docker
4.367358207702637,10,Docker
4.372302770614624,10,Docker
4.377299785614014,10,Docker
4.381405830383301,10,Docker
4.385604619979858,10,Docker
4.3904173374176025,10,Docker
4.395071268081665,10,Docker
4.399362802505493,10,Docker
4.403627634048462,10,Docker
4.4078474044799805,10,Docker
4.41224217414856,10,Docker
4.416968822479248,10,Docker
4.4212822914123535,10,Docker
4.425568342208862,10,Docker
4.42976975440979,10,Docker
4.433988571166992,10,Docker
4.438289403915405,10,Docker
4.442626476287842,10,Docker
4.446791172027588,10,Docker
4.450979948043823,10,Docker
4.455347537994385,10,Docker
4.459725618362427,10,Docker
4.46396803855896,10,Docker
4.468108892440796,10,Docker
4.472292423248291,10,Docker
4.476573467254639,10,Docker
4.480918645858765,10,Docker
4.4852283000946045,10,Docker
4.489476680755615,10,Docker
4.493653059005737,10,Docker
4.497947454452515,10,Docker
4.502353668212891,10,Docker
4.506727695465088,10,Docker
4.5110039710998535,10,Docker
4.515199899673462,10,Docker
4.519471645355225,10,Docker
4.523797988891602,10,Docker
4.528045892715454,10,Docker
4.5322747230529785,10,Docker
4.5363945960998535,10,Docker
4.540680885314941,10,Docker
4.5449793338775635,10,Docker
4.549353837966919,10,Docker
4.553529262542725,10,Docker
4.557748079299927,10,Docker
4.5620787143707275,10,Docker
4.566405773162842,10,Docker
4.570649862289429,10,Docker
4.574936866760254,10,Docker
4.579131841659546,10,Docker
4.583450555801392,10,Docker
4.587753772735596,10,Docker
4.592064619064331,10,Docker
4.5963945388793945,10,Docker
4.600525140762329,10,Docker
4.604933261871338,10,Docker
4.609064102172852,10,Docker
4.61328387260437,10,Docker
4.6174798011779785,10,Docker
4.622265100479126,10,Docker
4.6268630027771,10,Docker
4.631417274475098,10,Docker
4.635636568069458,10,Docker
4.639652490615845,10,Docker
4.644360542297363,10,Docker
4.648736238479614,10,Docker
4.654120206832886,10,Docker
4.6579484939575195,10,Docker
4.663170576095581,10,Docker
4.666693925857544,10,Docker
4.671342372894287,10,Docker
4.675894260406494,10,Docker
4.681503057479858,10,Docker
4.685772180557251,10,Docker
4.690120458602905,10,Docker
4.694533824920654,10,Docker
4.700508117675781,10,Docker
4.703406572341919,10,Docker
4.7101733684539795,10,Docker
4.713562726974487,10,Docker
4.719856262207031,10,Docker
4.723675727844238,10,Docker
4.730837345123291,10,Docker
4.741103172302246,11,Docker
4.741354942321777,11,Docker
4.746664762496948,11,Docker
4.750593900680542,11,Docker
4.754880428314209,11,Docker
4.760335445404053,11,Docker
4.763939380645752,11,Docker
4.770068407058716,11,Docker
4.773489475250244,11,Docker
4.777907133102417,11,Docker
4.782656192779541,11,Docker
4.787022352218628,11,Docker
4.792071342468262,11,Docker
4.796377897262573,11,Docker
4.800169229507446,11,Docker
4.804217338562012,11,Docker
4.80959153175354,11,Docker
4.812847375869751,11,Docker
4.817337512969971,11,Docker
4.822765588760376,11,Docker
4.82613205909729,11,Docker
4.8309149742126465,11,Docker
4.835808515548706,11,Docker
4.8407816886901855,11,Docker
4.846869230270386,11,Docker
4.851048231124878,11,Docker
4.8559250831604,11,Docker
4.861199855804443,11,Docker
4.866197109222412,11,Docker
4.870833158493042,11,Docker
4.875968933105469,11,Docker
4.879990339279175,11,Docker
4.8845374584198,11,Docker
4.888883113861084,11,Docker
4.893178701400757,11,Docker
4.898197889328003,11,Docker
4.902165651321411,11,Docker
4.907301664352417,11,Docker
4.912962436676025,11,Docker
4.916550636291504,11,Docker
4.9214935302734375,11,Docker
4.925812482833862,11,Docker
4.929917097091675,11,Docker
4.934773921966553,11,Docker
4.939021110534668,11,Docker
4.94417929649353,11,Docker
4.9479820728302,11,Docker
4.953182935714722,11,Docker
4.957470655441284,12,Docker
4.961849212646484,12,Docker
4.966232061386108,12,Docker
4.970449686050415,12,Docker
4.974656105041504,12,Docker
4.979496955871582,12,Docker
4.984276294708252,12,Docker
4.989713668823242,12,Docker
4.994288682937622,12,Docker
4.998520374298096,12,Docker
5.0026750564575195,12,Docker
5.007023572921753,12,Docker
5.012458324432373,12,Docker
5.016996383666992,12,Docker
5.021448373794556,12,Docker
5.0256123542785645,12,Docker
5.029860019683838,12,Docker
5.034937143325806,12,Docker
5.039365530014038,12,Docker
5.043848514556885,12,Docker
5.047999143600464,12,Docker
5.052152633666992,12,Docker
5.056445837020874,12,Docker
5.061040878295898,12,Docker
5.0657057762146,12,Docker
5.069911956787109,12,Docker
5.074903726577759,12,Docker
5.079208850860596,12,Docker
5.084021329879761,12,Docker
5.088871955871582,12,Docker
5.093340158462524,12,Docker
5.097828149795532,12,Docker
5.10231351852417,12,Docker
5.106747627258301,12,Docker
5.111062288284302,12,Docker
5.115751028060913,12,Docker
5.120105743408203,12,Docker
5.124485015869141,12,Docker
5.1292290687561035,12,Docker
5.134529113769531,12,Docker
5.1389288902282715,12,Docker
5.143351793289185,12,Docker
5.147576570510864,12,Docker
5.151748895645142,12,Docker
5.156010627746582,12,Docker
5.160578012466431,12,Docker
5.165008544921875,12,Docker
5.169392108917236,12,Docker
5.173733711242676,12,Docker
5.1783647537231445,12,Docker
5.1827473640441895,12,Docker
5.186961889266968,12,Docker
5.1915271282196045,12,Docker
5.196099758148193,12,Docker
5.200555324554443,12,Docker
5.2055134773254395,12,Docker
5.209872007369995,12,Docker
5.214733362197876,12,Docker
5.219245433807373,12,Docker
5.224449396133423,12,Docker
5.229395627975464,12,Docker
5.233953237533569,12,Docker
5.238152503967285,12,Docker
5.242295742034912,12,Docker
5.2465736865997314,12,Docker
5.251453876495361,12,Docker
5.255621910095215,12,Docker
5.2602925300598145,12,Docker
5.264828681945801,12,Docker
5.269315958023071,12,Docker
5.2742393016815186,12,Docker
5.2784082889556885,12,Docker
5.284168004989624,12,Docker
5.289058685302734,12,Docker
5.2941954135894775,12,Docker
5.300048828125,12,Docker
5.304721117019653,12,Docker
5.309170484542847,12,Docker
5.313933610916138,12,Docker
5.318092584609985,12,Docker
5.322612047195435,12,Docker
5.3270423412323,12,Docker
5.331576108932495,12,Docker
5.335867643356323,12,Docker
5.340144395828247,12,Docker
5.344802379608154,12,Docker
5.349191188812256,12,Docker
5.354057788848877,12,Docker
5.36146879196167,12,Docker
5.365806341171265,12,Docker
5.370878219604492,12,Docker
5.375288486480713,12,Docker
5.379660606384277,12,Docker
5.383986711502075,12,Docker
5.38821816444397,12,Docker
5.392483949661255,12,Docker
5.397223711013794,12,Docker
5.401544809341431,12,Docker
5.40576958656311,12,Docker
5.409895181655884,12,Docker
5.414261102676392,12,Docker
5.4185240268707275,12,Docker
5.423279762268066,12,Docker
5.4278388023376465,12,Docker
5.43218994140625,12,Docker
5.436631202697754,12,Docker
5.441364526748657,12,Docker
5.44587254524231,12,Docker
5.450139045715332,12,Docker
5.454362154006958,12,Docker
5.459396123886108,12,Docker
5.463723659515381,12,Docker
5.468033075332642,12,Docker
5.472374200820923,12,Docker
5.477251768112183,12,Docker
5.481720685958862,12,Docker
5.486629486083984,12,Docker
5.491086721420288,12,Docker
5.495559215545654,12,Docker
5.499768495559692,12,Docker
5.504099130630493,12,Docker
5.508345365524292,12,Docker
5.512664318084717,12,Docker
5.517067193984985,12,Docker
5.521298170089722,12,Docker
5.525571823120117,12,Docker
5.530154466629028,12,Docker
5.534637689590454,12,Docker
5.539136648178101,12,Docker
5.543314695358276,12,Docker
5.547644853591919,12,Docker
5.552184581756592,12,Docker
5.556620121002197,12,Docker
5.561000108718872,12,Docker
5.565247058868408,12,Docker
5.569464206695557,12,Docker
5.574138402938843,12,Docker
5.578453302383423,12,Docker
5.58420991897583,12,Docker
5.588586807250977,12,Docker
5.59276819229126,12,Docker
5.597205400466919,12,Docker
5.601489305496216,12,Docker
5.605982542037964,12,Docker
5.610586166381836,12,Docker
5.614786624908447,12,Docker
5.61909556388855,12,Docker
5.623318672180176,12,Docker
5.627711296081543,12,Docker
5.6319921016693115,12,Docker
5.636263608932495,12,Docker
5.640384912490845,12,Docker
5.644754409790039,12,Docker
5.6490478515625,12,Docker
5.6532676219940186,12,Docker
5.6574835777282715,12,Docker
5.661642551422119,12,Docker
5.666005611419678,12,Docker
5.670300006866455,12,Docker
5.67471718788147,12,Docker
5.678934097290039,12,Docker
5.683151960372925,12,Docker
5.687484502792358,12,Docker
5.691832542419434,12,Docker
5.69628381729126,12,Docker
5.700437307357788,12,Docker
5.704580545425415,12,Docker
5.708965301513672,12,Docker
5.713275194168091,12,Docker
5.717548131942749,12,Docker
5.721721410751343,12,Docker
5.725909471511841,12,Docker
5.730247735977173,12,Docker
5.734743356704712,12,Docker
5.739409685134888,12,Docker
5.743833065032959,12,Docker
5.748115301132202,12,Docker
5.752413034439087,12,Docker
5.756740093231201,12,Docker
5.761193037033081,12,Docker
5.765344619750977,12,Docker
5.769345283508301,12,Docker
5.7739269733428955,12,Docker
5.778590202331543,12,Docker
5.783696889877319,12,Docker
5.787747621536255,12,Docker
5.79351544380188,12,Docker
5.7985687255859375,12,Docker
5.80276083946228,12,Docker
5.807333707809448,12,Docker
5.81184196472168,12,Docker
5.817193031311035,12,Docker
5.820160865783691,12,Docker
5.8248255252838135,12,Docker
5.830165386199951,12,Docker
5.834200143814087,12,Docker
5.8386805057525635,12,Docker
5.8427510261535645,12,Docker
5.8488030433654785,12,Docker
5.852188587188721,12,Docker
5.856699466705322,12,Docker
5.861772537231445,12,Docker
5.865861177444458,12,Docker
5.8703553676605225,12,Docker
5.87497615814209,12,Docker
5.88139533996582,12,Docker
5.884503126144409,12,Docker
5.8886497020721436,12,Docker
5.893045663833618,12,Docker
5.897996425628662,12,Docker
5.902298212051392,12,Docker
5.906979322433472,12,Docker
5.912817001342773,12,Docker
5.9172444343566895,12,Docker
5.922685861587524,12,Docker
5.926621913909912,12,Docker
5.93107533454895,12,Docker
5.9360339641571045,12,Docker
5.941479682922363,12,Docker
5.946985721588135,12,Docker
5.951109170913696,12,Docker
5.956206560134888,12,Docker
5.961007356643677,12,Docker
5.965669870376587,12,Docker
5.9701621532440186,12,Docker
5.975437164306641,12,Docker
5.980541944503784,12,Docker
